MM/DD/YY,HH/MM/SS,Hour,Centigrade,%RH
03/29/24,14:37:53,14:00:00,22.2,36.80%
03/29/24,14:38:53,14:00:00,22.2,36.80%
03/29/24,14:39:53,14:00:00,22.2,36.80%
03/29/24,14:40:53,14:00:00,22.2,36.70%
03/29/24,14:41:53,14:00:00,22.2,36.80%
03/29/24,14:42:53,14:00:00,22.2,36.80%
03/29/24,14:43:53,14:00:00,22.2,36.60%
03/29/24,14:44:53,14:00:00,22.2,36.70%
03/29/24,14:45:53,14:00:00,22.2,36.80%
03/29/24,14:46:53,14:00:00,22.2,36.70%
03/29/24,14:47:53,14:00:00,22.3,36.70%
03/29/24,14:48:53,14:00:00,22.3,36.80%
03/29/24,14:49:53,14:00:00,22.3,36.70%
03/29/24,14:50:53,14:00:00,22.3,36.70%
03/29/24,14:51:53,14:00:00,22.3,36.70%
03/29/24,14:52:53,14:00:00,22.3,36.70%
03/29/24,14:53:53,14:00:00,22.3,36.70%
03/29/24,14:54:53,14:00:00,22.3,36.70%
03/29/24,14:55:53,14:00:00,22.3,36.70%
03/29/24,14:56:53,14:00:00,22.3,36.70%
03/29/24,14:57:53,14:00:00,22.3,36.60%
03/29/24,14:58:53,14:00:00,22.3,36.70%
03/29/24,14:59:53,14:00:00,22.3,36.70%
03/29/24,15:00:53,15:00:00,22.3,36.60%
03/29/24,15:01:53,15:00:00,22.3,36.70%
03/29/24,15:02:53,15:00:00,22.4,36.70%
03/29/24,15:03:53,15:00:00,22.3,36.60%
03/29/24,15:04:53,15:00:00,22.4,36.70%
03/29/24,15:05:53,15:00:00,22.4,36.70%
03/29/24,15:06:53,15:00:00,22.4,36.60%
03/29/24,15:07:53,15:00:00,22.4,36.70%
03/29/24,15:08:53,15:00:00,22.4,36.60%
03/29/24,15:09:53,15:00:00,22.4,36.60%
03/29/24,15:10:53,15:00:00,22.4,36.60%
03/29/24,15:11:53,15:00:00,22.4,36.60%
03/29/24,15:12:53,15:00:00,22.4,36.50%
03/29/24,15:13:53,15:00:00,22.4,36.50%
03/29/24,15:14:53,15:00:00,22.4,36.60%
03/29/24,15:15:53,15:00:00,22.4,36.60%
03/29/24,15:16:53,15:00:00,22.4,36.70%
03/29/24,15:17:53,15:00:00,22.4,36.60%
03/29/24,15:18:53,15:00:00,22.5,36.60%
03/29/24,15:19:53,15:00:00,22.5,36.60%
03/29/24,15:20:53,15:00:00,22.5,36.70%
03/29/24,15:21:53,15:00:00,22.5,36.60%
03/29/24,15:22:53,15:00:00,22.5,36.60%
03/29/24,15:23:53,15:00:00,22.5,36.70%
03/29/24,15:24:53,15:00:00,22.5,36.60%
03/29/24,15:25:53,15:00:00,22.5,36.70%
03/29/24,15:26:53,15:00:00,22.5,36.70%
03/29/24,15:27:53,15:00:00,22.5,36.70%
03/29/24,15:28:53,15:00:00,22.5,36.70%
03/29/24,15:29:53,15:00:00,22.5,36.70%
03/29/24,15:30:53,15:00:00,22.5,36.60%
03/29/24,15:31:53,15:00:00,22.6,36.70%
03/29/24,15:32:53,15:00:00,22.6,36.70%
03/29/24,15:33:53,15:00:00,22.6,36.60%
03/29/24,15:34:53,15:00:00,22.6,36.70%
03/29/24,15:35:53,15:00:00,22.6,36.70%
03/29/24,15:36:53,15:00:00,22.6,36.70%
03/29/24,15:37:53,15:00:00,22.6,36.60%
03/29/24,15:38:53,15:00:00,22.6,36.70%
03/29/24,15:39:53,15:00:00,22.6,36.70%
03/29/24,15:40:53,15:00:00,22.6,36.70%
03/29/24,15:41:53,15:00:00,22.6,36.70%
03/29/24,15:42:53,15:00:00,22.6,36.70%
03/29/24,15:43:53,15:00:00,22.6,36.60%
03/29/24,15:44:53,15:00:00,22.6,36.70%
03/29/24,15:45:53,15:00:00,22.6,36.70%
03/29/24,15:46:53,15:00:00,22.7,36.80%
03/29/24,15:47:53,15:00:00,22.6,36.70%
03/29/24,15:48:53,15:00:00,22.6,36.70%
03/29/24,15:49:53,15:00:00,22.7,36.70%
03/29/24,15:50:53,15:00:00,22.7,36.70%
03/29/24,15:51:53,15:00:00,22.7,36.70%
03/29/24,15:52:53,15:00:00,22.7,36.70%
03/29/24,15:53:53,15:00:00,22.6,36.80%
03/29/24,15:54:53,15:00:00,22.7,36.70%
03/29/24,15:55:53,15:00:00,22.7,36.70%
03/29/24,15:56:53,15:00:00,22.7,36.80%
03/29/24,15:57:53,15:00:00,22.7,36.70%
03/29/24,15:58:53,15:00:00,22.7,36.70%
03/29/24,15:59:53,15:00:00,22.7,36.80%
03/29/24,16:00:53,16:00:00,22.7,36.70%
03/29/24,16:01:53,16:00:00,22.7,36.80%
03/29/24,16:02:53,16:00:00,22.7,36.70%
03/29/24,16:03:53,16:00:00,22.7,36.70%
03/29/24,16:04:53,16:00:00,22.7,36.70%
03/29/24,16:05:53,16:00:00,22.7,36.80%
03/29/24,16:06:53,16:00:00,22.7,36.80%
03/29/24,16:07:53,16:00:00,22.7,36.70%
03/29/24,16:08:53,16:00:00,22.7,36.80%
03/29/24,16:09:53,16:00:00,22.7,36.80%
03/29/24,16:10:53,16:00:00,22.7,36.80%
03/29/24,16:11:53,16:00:00,22.7,36.80%
03/29/24,16:12:53,16:00:00,22.7,36.80%
03/29/24,16:13:53,16:00:00,22.7,36.80%
03/29/24,16:14:53,16:00:00,22.7,36.80%
03/29/24,16:15:53,16:00:00,22.7,36.80%
03/29/24,16:16:53,16:00:00,22.7,36.80%
03/29/24,16:17:53,16:00:00,22.7,36.60%
03/29/24,16:18:53,16:00:00,22.7,36.80%
03/29/24,16:19:53,16:00:00,22.7,36.80%
03/29/24,16:20:53,16:00:00,22.8,36.80%
03/29/24,16:21:53,16:00:00,22.7,36.80%
03/29/24,16:22:53,16:00:00,22.8,36.70%
03/29/24,16:23:53,16:00:00,22.8,36.80%
03/29/24,16:24:53,16:00:00,22.8,36.80%
03/29/24,16:25:53,16:00:00,22.8,36.80%
03/29/24,16:26:53,16:00:00,22.8,36.80%
03/29/24,16:27:53,16:00:00,22.8,36.80%
03/29/24,16:28:53,16:00:00,22.8,36.80%
03/29/24,16:29:53,16:00:00,22.8,36.70%
03/29/24,16:30:53,16:00:00,22.8,36.80%
03/29/24,16:31:53,16:00:00,22.8,36.80%
03/29/24,16:32:53,16:00:00,22.8,36.70%
03/29/24,16:33:53,16:00:00,22.8,36.70%
03/29/24,16:34:53,16:00:00,22.8,36.80%
03/29/24,16:35:53,16:00:00,22.8,36.80%
03/29/24,16:36:53,16:00:00,22.8,36.70%
03/29/24,16:37:53,16:00:00,22.8,36.80%
03/29/24,16:38:53,16:00:00,22.8,36.80%
03/29/24,16:39:53,16:00:00,22.9,36.80%
03/29/24,16:40:53,16:00:00,22.9,36.80%
03/29/24,16:41:53,16:00:00,22.9,36.80%
03/29/24,16:42:53,16:00:00,22.9,36.80%
03/29/24,16:43:53,16:00:00,22.9,36.70%
03/29/24,16:44:53,16:00:00,22.9,36.70%
03/29/24,16:45:53,16:00:00,22.9,36.70%
03/29/24,16:46:53,16:00:00,22.9,36.70%
03/29/24,16:47:53,16:00:00,22.9,36.80%
03/29/24,16:48:53,16:00:00,22.9,36.80%
03/29/24,16:49:53,16:00:00,22.9,36.80%
03/29/24,16:50:53,16:00:00,22.9,36.70%
03/29/24,16:51:53,16:00:00,22.9,36.70%
03/29/24,16:52:53,16:00:00,22.9,36.70%
03/29/24,16:53:53,16:00:00,22.9,36.80%
03/29/24,16:54:53,16:00:00,22.9,36.80%
03/29/24,16:55:53,16:00:00,22.9,36.70%
03/29/24,16:56:53,16:00:00,22.9,36.70%
03/29/24,16:57:53,16:00:00,23,36.70%
03/29/24,16:58:53,16:00:00,23,36.70%
03/29/24,16:59:53,16:00:00,23,36.80%
03/29/24,17:00:53,17:00:00,23,36.70%
03/29/24,17:01:53,17:00:00,23,36.70%
03/29/24,17:02:53,17:00:00,23,36.70%
03/29/24,17:03:53,17:00:00,23,36.70%
03/29/24,17:04:53,17:00:00,23,36.70%
03/29/24,17:05:53,17:00:00,23,36.70%
03/29/24,17:06:53,17:00:00,23,36.70%
03/29/24,17:07:53,17:00:00,23,36.70%
03/29/24,17:08:53,17:00:00,23,36.60%
03/29/24,17:09:53,17:00:00,23,36.70%
03/29/24,17:10:53,17:00:00,23,36.70%
03/29/24,17:11:53,17:00:00,23,36.70%
03/29/24,17:12:53,17:00:00,23,36.70%
03/29/24,17:13:53,17:00:00,23,36.70%
03/29/24,17:14:53,17:00:00,23,36.70%
03/29/24,17:15:53,17:00:00,23,36.70%
03/29/24,17:16:53,17:00:00,23,36.70%
03/29/24,17:17:53,17:00:00,23.1,36.70%
03/29/24,17:18:53,17:00:00,23,36.70%
03/29/24,17:19:53,17:00:00,23.1,36.70%
03/29/24,17:20:53,17:00:00,23.1,36.70%
03/29/24,17:21:53,17:00:00,23.1,36.70%
03/29/24,17:22:53,17:00:00,23.1,36.70%
03/29/24,17:23:53,17:00:00,23.1,36.70%
03/29/24,17:24:53,17:00:00,23.1,36.70%
03/29/24,17:25:53,17:00:00,23.1,36.70%
03/29/24,17:26:53,17:00:00,23.1,36.70%
03/29/24,17:27:53,17:00:00,23.1,36.70%
03/29/24,17:28:53,17:00:00,23.1,36.70%
03/29/24,17:29:53,17:00:00,23.1,36.70%
03/29/24,17:30:53,17:00:00,23.1,36.70%
03/29/24,17:31:53,17:00:00,23.1,36.70%
03/29/24,17:32:53,17:00:00,23.1,36.70%
03/29/24,17:33:53,17:00:00,23.1,36.70%
03/29/24,17:34:53,17:00:00,23.1,36.60%
03/29/24,17:35:53,17:00:00,23.1,36.70%
03/29/24,17:36:53,17:00:00,23.1,36.70%
03/29/24,17:37:53,17:00:00,23.1,36.70%
03/29/24,17:38:53,17:00:00,23.1,36.70%
03/29/24,17:39:53,17:00:00,23.1,36.60%
03/29/24,17:40:53,17:00:00,23.1,36.60%
03/29/24,17:41:53,17:00:00,23.1,36.60%
03/29/24,17:42:53,17:00:00,23.1,36.60%
03/29/24,17:43:53,17:00:00,23.1,36.50%
03/29/24,17:44:53,17:00:00,23.1,36.60%
03/29/24,17:45:53,17:00:00,23.1,36.60%
03/29/24,17:46:53,17:00:00,23.1,36.70%
03/29/24,17:47:53,17:00:00,23.1,36.70%
03/29/24,17:48:53,17:00:00,23.1,36.60%
03/29/24,17:49:53,17:00:00,23.1,36.60%
03/29/24,17:50:53,17:00:00,23.1,36.50%
03/29/24,17:51:53,17:00:00,23.1,36.70%
03/29/24,17:52:53,17:00:00,23.1,36.60%
03/29/24,17:53:53,17:00:00,23.1,36.60%
03/29/24,17:54:53,17:00:00,23.1,36.60%
03/29/24,17:55:53,17:00:00,23.1,36.60%
03/29/24,17:56:53,17:00:00,23.1,36.60%
03/29/24,17:57:53,17:00:00,23.1,36.60%
03/29/24,17:58:53,17:00:00,23.1,36.50%
03/29/24,17:59:53,17:00:00,23.1,36.60%
03/29/24,18:00:53,18:00:00,23.1,36.60%
03/29/24,18:01:53,18:00:00,23.2,36.60%
03/29/24,18:02:53,18:00:00,23.2,36.60%
03/29/24,18:03:53,18:00:00,23.2,36.60%
03/29/24,18:04:53,18:00:00,23.1,36.60%
03/29/24,18:05:53,18:00:00,23.2,36.60%
03/29/24,18:06:53,18:00:00,23.2,36.60%
03/29/24,18:07:53,18:00:00,23.2,36.60%
03/29/24,18:08:53,18:00:00,23.2,36.60%
03/29/24,18:09:53,18:00:00,23.2,36.50%
03/29/24,18:10:53,18:00:00,23.2,36.60%
03/29/24,18:11:53,18:00:00,23.2,36.50%
03/29/24,18:12:53,18:00:00,23.2,36.60%
03/29/24,18:13:53,18:00:00,23.2,36.50%
03/29/24,18:14:53,18:00:00,23.2,36.60%
03/29/24,18:15:53,18:00:00,23.2,36.60%
03/29/24,18:16:53,18:00:00,23.2,36.60%
03/29/24,18:17:53,18:00:00,23.2,36.50%
03/29/24,18:18:53,18:00:00,23.3,36.60%
03/29/24,18:19:53,18:00:00,23.3,36.60%
03/29/24,18:20:53,18:00:00,23.3,36.60%
03/29/24,18:21:53,18:00:00,23.3,36.60%
03/29/24,18:22:53,18:00:00,23.3,36.60%
03/29/24,18:23:53,18:00:00,23.3,36.50%
03/29/24,18:24:53,18:00:00,23.3,36.50%
03/29/24,18:25:53,18:00:00,23.3,36.50%
03/29/24,18:26:53,18:00:00,23.3,36.50%
03/29/24,18:27:53,18:00:00,23.3,36.50%
03/29/24,18:28:53,18:00:00,23.3,36.60%
03/29/24,18:29:53,18:00:00,23.3,36.60%
03/29/24,18:30:53,18:00:00,23.3,36.60%
03/29/24,18:31:53,18:00:00,23.3,36.60%
03/29/24,18:32:53,18:00:00,23.4,36.50%
03/29/24,18:33:53,18:00:00,23.3,36.60%
03/29/24,18:34:53,18:00:00,23.4,36.60%
03/29/24,18:35:53,18:00:00,23.4,36.50%
03/29/24,18:36:53,18:00:00,23.4,36.60%
03/29/24,18:37:53,18:00:00,23.4,36.60%
03/29/24,18:38:53,18:00:00,23.4,36.60%
03/29/24,18:39:53,18:00:00,23.4,36.50%
03/29/24,18:40:53,18:00:00,23.4,36.50%
03/29/24,18:41:53,18:00:00,23.4,36.60%
03/29/24,18:42:53,18:00:00,23.4,36.60%
03/29/24,18:43:53,18:00:00,23.4,36.60%
03/29/24,18:44:53,18:00:00,23.4,36.50%
03/29/24,18:45:53,18:00:00,23.4,36.50%
03/29/24,18:46:53,18:00:00,23.4,36.50%
03/29/24,18:47:53,18:00:00,23.4,36.50%
03/29/24,18:48:53,18:00:00,23.4,36.50%
03/29/24,18:49:53,18:00:00,23.4,36.50%
03/29/24,18:50:53,18:00:00,23.4,36.50%
03/29/24,18:51:53,18:00:00,23.4,36.50%
03/29/24,18:52:53,18:00:00,23.4,36.50%
03/29/24,18:53:53,18:00:00,23.5,36.50%
03/29/24,18:54:53,18:00:00,23.4,36.50%
03/29/24,18:55:53,18:00:00,23.4,36.50%
03/29/24,18:56:53,18:00:00,23.5,36.50%
03/29/24,18:57:53,18:00:00,23.5,36.50%
03/29/24,18:58:53,18:00:00,23.5,36.50%
03/29/24,18:59:53,18:00:00,23.5,36.40%
03/29/24,19:00:53,19:00:00,23.5,36.50%
03/29/24,19:01:53,19:00:00,23.5,36.50%
03/29/24,19:02:53,19:00:00,23.5,36.40%
03/29/24,19:03:53,19:00:00,23.5,36.40%
03/29/24,19:04:53,19:00:00,23.5,36.50%
03/29/24,19:05:53,19:00:00,23.5,36.50%
03/29/24,19:06:53,19:00:00,23.5,36.50%
03/29/24,19:07:53,19:00:00,23.5,36.40%
03/29/24,19:08:53,19:00:00,23.5,36.50%
03/29/24,19:09:53,19:00:00,23.5,36.50%
03/29/24,19:10:53,19:00:00,23.5,36.40%
03/29/24,19:11:53,19:00:00,23.5,36.40%
03/29/24,19:12:53,19:00:00,23.5,36.50%
03/29/24,19:13:53,19:00:00,23.5,36.50%
03/29/24,19:14:53,19:00:00,23.5,36.40%
03/29/24,19:15:53,19:00:00,23.5,36.50%
03/29/24,19:16:53,19:00:00,23.5,36.40%
03/29/24,19:17:53,19:00:00,23.5,36.40%
03/29/24,19:18:53,19:00:00,23.5,36.40%
03/29/24,19:19:53,19:00:00,23.5,36.40%
03/29/24,19:20:53,19:00:00,23.5,36.40%
03/29/24,19:21:53,19:00:00,23.5,36.40%
03/29/24,19:22:53,19:00:00,23.5,36.40%
03/29/24,19:23:53,19:00:00,23.5,36.40%
03/29/24,19:24:53,19:00:00,23.5,36.30%
03/29/24,19:25:53,19:00:00,23.5,36.40%
03/29/24,19:26:53,19:00:00,23.5,36.40%
03/29/24,19:27:53,19:00:00,23.5,36.40%
03/29/24,19:28:53,19:00:00,23.5,36.40%
03/29/24,19:29:53,19:00:00,23.5,36.40%
03/29/24,19:30:53,19:00:00,23.5,36.30%
03/29/24,19:31:53,19:00:00,23.5,36.30%
03/29/24,19:32:53,19:00:00,23.5,36.40%
03/29/24,19:33:53,19:00:00,23.5,36.30%
03/29/24,19:34:53,19:00:00,23.5,36.30%
03/29/24,19:35:53,19:00:00,23.5,36.40%
03/29/24,19:36:53,19:00:00,23.5,36.30%
03/29/24,19:37:53,19:00:00,23.5,36.30%
03/29/24,19:38:53,19:00:00,23.5,36.40%
03/29/24,19:39:53,19:00:00,23.5,36.40%
03/29/24,19:40:53,19:00:00,23.5,36.40%
03/29/24,19:41:53,19:00:00,23.6,36.40%
03/29/24,19:42:53,19:00:00,23.5,36.30%
03/29/24,19:43:53,19:00:00,23.6,36.40%
03/29/24,19:44:53,19:00:00,23.6,36.20%
03/29/24,19:45:53,19:00:00,23.6,36.30%
03/29/24,19:46:53,19:00:00,23.6,36.30%
03/29/24,19:47:53,19:00:00,23.6,36.40%
03/29/24,19:48:53,19:00:00,23.6,36.30%
03/29/24,19:49:53,19:00:00,23.6,36.30%
03/29/24,19:50:53,19:00:00,23.6,36.30%
03/29/24,19:51:53,19:00:00,23.6,36.30%
03/29/24,19:52:53,19:00:00,23.6,36.30%
03/29/24,19:53:53,19:00:00,23.6,36.40%
03/29/24,19:54:53,19:00:00,23.6,36.30%
03/29/24,19:55:53,19:00:00,23.6,36.20%
03/29/24,19:56:53,19:00:00,23.6,36.30%
03/29/24,19:57:53,19:00:00,23.6,36.30%
03/29/24,19:58:53,19:00:00,23.6,36.30%
03/29/24,19:59:53,19:00:00,23.6,36.20%
03/29/24,20:00:53,20:00:00,23.6,36.30%
03/29/24,20:01:53,20:00:00,23.7,36.30%
03/29/24,20:02:53,20:00:00,23.6,36.30%
03/29/24,20:03:53,20:00:00,23.6,36.30%
03/29/24,20:04:53,20:00:00,23.7,36.30%
03/29/24,20:05:53,20:00:00,23.6,36.30%
03/29/24,20:06:53,20:00:00,23.6,36.40%
03/29/24,20:07:53,20:00:00,23.7,36.30%
03/29/24,20:08:53,20:00:00,23.7,36.30%
03/29/24,20:09:53,20:00:00,23.7,36.30%
03/29/24,20:10:53,20:00:00,23.7,36.30%
03/29/24,20:11:53,20:00:00,23.7,36.30%
03/29/24,20:12:53,20:00:00,23.7,36.30%
03/29/24,20:13:53,20:00:00,23.7,36.20%
03/29/24,20:14:53,20:00:00,23.7,36.10%
03/29/24,20:15:53,20:00:00,23.7,36.10%
03/29/24,20:16:53,20:00:00,23.7,36.00%
03/29/24,20:17:53,20:00:00,23.7,35.80%
03/29/24,20:18:53,20:00:00,23.7,35.90%
03/29/24,20:19:53,20:00:00,23.7,35.70%
03/29/24,20:20:53,20:00:00,23.7,35.70%
03/29/24,20:21:53,20:00:00,23.6,35.70%
03/29/24,20:22:53,20:00:00,23.6,35.70%
03/29/24,20:23:53,20:00:00,23.6,35.70%
03/29/24,20:24:53,20:00:00,23.6,35.70%
03/29/24,20:25:53,20:00:00,23.6,35.70%
03/29/24,20:26:53,20:00:00,23.6,35.70%
03/29/24,20:27:53,20:00:00,23.6,35.70%
03/29/24,20:28:53,20:00:00,23.6,35.60%
03/29/24,20:29:53,20:00:00,23.5,35.70%
03/29/24,20:30:53,20:00:00,23.6,35.70%
03/29/24,20:31:53,20:00:00,23.5,35.70%
03/29/24,20:32:53,20:00:00,23.5,35.90%
03/29/24,20:33:53,20:00:00,23.5,35.60%
03/29/24,20:34:53,20:00:00,23.5,35.70%
03/29/24,20:35:53,20:00:00,23.5,35.80%
03/29/24,20:36:53,20:00:00,23.5,35.70%
03/29/24,20:37:53,20:00:00,23.5,35.70%
03/29/24,20:38:53,20:00:00,23.4,35.70%
03/29/24,20:39:53,20:00:00,23.4,35.70%
03/29/24,20:40:53,20:00:00,23.4,35.70%
03/29/24,20:41:53,20:00:00,23.4,35.60%
03/29/24,20:42:53,20:00:00,23.4,35.80%
03/29/24,20:43:53,20:00:00,23.4,35.80%
03/29/24,20:44:53,20:00:00,23.4,35.90%
03/29/24,20:45:53,20:00:00,23.4,35.80%
03/29/24,20:46:53,20:00:00,23.4,35.70%
03/29/24,20:47:53,20:00:00,23.3,35.80%
03/29/24,20:48:53,20:00:00,23.3,35.70%
03/29/24,20:49:53,20:00:00,23.3,35.70%
03/29/24,20:50:53,20:00:00,23.3,35.70%
03/29/24,20:51:53,20:00:00,23.3,35.70%
03/29/24,20:52:53,20:00:00,23.3,35.80%
03/29/24,20:53:53,20:00:00,23.3,35.80%
03/29/24,20:54:53,20:00:00,23.3,35.80%
03/29/24,20:55:53,20:00:00,23.3,35.80%
03/29/24,20:56:53,20:00:00,23.3,35.80%
03/29/24,20:57:53,20:00:00,23.2,35.70%
03/29/24,20:58:53,20:00:00,23.2,35.80%
03/29/24,20:59:53,20:00:00,23.2,35.80%
03/29/24,21:00:53,21:00:00,23.2,35.80%
03/29/24,21:01:53,21:00:00,23.2,35.80%
03/29/24,21:02:53,21:00:00,23.2,35.90%
03/29/24,21:03:53,21:00:00,23.2,35.80%
03/29/24,21:04:53,21:00:00,23.2,35.80%
03/29/24,21:05:53,21:00:00,23.2,35.90%
03/29/24,21:06:53,21:00:00,23.2,35.90%
03/29/24,21:07:53,21:00:00,23.2,35.80%
03/29/24,21:08:53,21:00:00,23.2,35.70%
03/29/24,21:09:53,21:00:00,23.2,35.80%
03/29/24,21:10:53,21:00:00,23.1,35.90%
03/29/24,21:11:53,21:00:00,23.1,35.90%
03/29/24,21:12:53,21:00:00,23.1,35.80%
03/29/24,21:13:53,21:00:00,23.2,35.90%
03/29/24,21:14:53,21:00:00,23.1,35.90%
03/29/24,21:15:53,21:00:00,23.2,35.90%
03/29/24,21:16:53,21:00:00,23.1,36.00%
03/29/24,21:17:53,21:00:00,23.1,35.90%
03/29/24,21:18:53,21:00:00,23.1,35.90%
03/29/24,21:19:53,21:00:00,23.1,35.90%
03/29/24,21:20:53,21:00:00,23.1,35.80%
03/29/24,21:21:53,21:00:00,23.1,35.90%
03/29/24,21:22:53,21:00:00,23.1,35.90%
03/29/24,21:23:53,21:00:00,23,35.90%
03/29/24,21:24:53,21:00:00,23.1,36.00%
03/29/24,21:25:53,21:00:00,23.1,36.00%
03/29/24,21:26:53,21:00:00,23,36.10%
03/29/24,21:27:53,21:00:00,23.1,36.00%
03/29/24,21:28:53,21:00:00,23,36.10%
03/29/24,21:29:53,21:00:00,23,36.00%
03/29/24,21:30:53,21:00:00,23,36.10%
03/29/24,21:31:53,21:00:00,23,36.10%
03/29/24,21:32:53,21:00:00,23,36.00%
03/29/24,21:33:53,21:00:00,23,35.90%
03/29/24,21:34:53,21:00:00,23,36.00%
03/29/24,21:35:53,21:00:00,23,36.00%
03/29/24,21:36:53,21:00:00,23,36.00%
03/29/24,21:37:53,21:00:00,23,36.00%
03/29/24,21:38:53,21:00:00,23,36.00%
03/29/24,21:39:53,21:00:00,23,36.00%
03/29/24,21:40:53,21:00:00,23,36.10%
03/29/24,21:41:53,21:00:00,23,36.10%
03/29/24,21:42:53,21:00:00,23,36.00%
03/29/24,21:43:53,21:00:00,23,36.00%
03/29/24,21:44:53,21:00:00,23,36.10%
03/29/24,21:45:53,21:00:00,23,36.00%
03/29/24,21:46:53,21:00:00,23,35.90%
03/29/24,21:47:53,21:00:00,22.9,36.00%
03/29/24,21:48:53,21:00:00,22.9,36.00%
03/29/24,21:49:53,21:00:00,22.9,36.00%
03/29/24,21:50:53,21:00:00,22.9,36.00%
03/29/24,21:51:53,21:00:00,22.9,36.00%
03/29/24,21:52:53,21:00:00,22.9,35.90%
03/29/24,21:53:53,21:00:00,22.9,35.90%
03/29/24,21:54:53,21:00:00,22.9,35.90%
03/29/24,21:55:53,21:00:00,22.9,35.90%
03/29/24,21:56:53,21:00:00,22.8,36.00%
03/29/24,21:57:53,21:00:00,22.8,35.90%
03/29/24,21:58:53,21:00:00,22.8,36.00%
03/29/24,21:59:53,21:00:00,22.8,35.90%
03/29/24,22:00:53,22:00:00,22.8,35.90%
03/29/24,22:01:53,22:00:00,22.8,36.00%
03/29/24,22:02:53,22:00:00,22.8,36.00%
03/29/24,22:03:53,22:00:00,22.8,35.90%
03/29/24,22:04:53,22:00:00,22.7,36.00%
03/29/24,22:05:53,22:00:00,22.7,36.00%
03/29/24,22:06:53,22:00:00,22.7,36.00%
03/29/24,22:07:53,22:00:00,22.7,36.00%
03/29/24,22:08:53,22:00:00,22.7,36.00%
03/29/24,22:09:53,22:00:00,22.7,36.00%
03/29/24,22:10:53,22:00:00,22.7,36.00%
03/29/24,22:11:53,22:00:00,22.7,36.00%
03/29/24,22:12:53,22:00:00,22.6,36.00%
03/29/24,22:13:53,22:00:00,22.6,36.10%
03/29/24,22:14:53,22:00:00,22.6,36.00%
03/29/24,22:15:53,22:00:00,22.6,36.10%
03/29/24,22:16:53,22:00:00,22.6,36.00%
03/29/24,22:17:53,22:00:00,22.6,36.00%
03/29/24,22:18:53,22:00:00,22.6,36.10%
03/29/24,22:19:53,22:00:00,22.6,36.00%
03/29/24,22:20:53,22:00:00,22.6,36.10%
03/29/24,22:21:53,22:00:00,22.5,36.00%
03/29/24,22:22:53,22:00:00,22.5,36.10%
03/29/24,22:23:53,22:00:00,22.5,36.10%
03/29/24,22:24:53,22:00:00,22.5,36.10%
03/29/24,22:25:53,22:00:00,22.5,36.10%
03/29/24,22:26:53,22:00:00,22.5,36.00%
03/29/24,22:27:53,22:00:00,22.5,36.10%
03/29/24,22:28:53,22:00:00,22.5,36.10%
03/29/24,22:29:53,22:00:00,22.4,36.10%
03/29/24,22:30:53,22:00:00,22.4,36.10%
03/29/24,22:31:53,22:00:00,22.4,36.10%
03/29/24,22:32:53,22:00:00,22.4,36.10%
03/29/24,22:33:53,22:00:00,22.4,36.10%
03/29/24,22:34:53,22:00:00,22.4,36.10%
03/29/24,22:35:53,22:00:00,22.4,36.10%
03/29/24,22:36:53,22:00:00,22.4,36.10%
03/29/24,22:37:53,22:00:00,22.3,36.20%
03/29/24,22:38:53,22:00:00,22.3,36.20%
03/29/24,22:39:53,22:00:00,22.3,36.10%
03/29/24,22:40:53,22:00:00,22.3,36.10%
03/29/24,22:41:53,22:00:00,22.3,36.10%
03/29/24,22:42:53,22:00:00,22.3,36.20%
03/29/24,22:43:53,22:00:00,22.3,36.20%
03/29/24,22:44:53,22:00:00,22.3,36.20%
03/29/24,22:45:53,22:00:00,22.3,36.20%
03/29/24,22:46:53,22:00:00,22.3,36.20%
03/29/24,22:47:53,22:00:00,22.2,36.20%
03/29/24,22:48:53,22:00:00,22.2,36.20%
03/29/24,22:49:53,22:00:00,22.2,36.20%
03/29/24,22:50:53,22:00:00,22.2,36.20%
03/29/24,22:51:53,22:00:00,22.2,36.20%
03/29/24,22:52:53,22:00:00,22.2,36.20%
03/29/24,22:53:53,22:00:00,22.2,36.20%
03/29/24,22:54:53,22:00:00,22.2,36.30%
03/29/24,22:55:53,22:00:00,22.1,36.30%
03/29/24,22:56:53,22:00:00,22.1,36.30%
03/29/24,22:57:53,22:00:00,22.1,36.30%
03/29/24,22:58:53,22:00:00,22.1,36.30%
03/29/24,22:59:53,22:00:00,22.1,36.20%
03/29/24,23:00:53,23:00:00,22.1,36.30%
03/29/24,23:01:53,23:00:00,22,36.30%
03/29/24,23:02:53,23:00:00,22,36.20%
03/29/24,23:03:53,23:00:00,22,36.30%
03/29/24,23:04:53,23:00:00,22,36.30%
03/29/24,23:05:53,23:00:00,22,36.30%
03/29/24,23:06:53,23:00:00,22,36.30%
03/29/24,23:07:53,23:00:00,22,36.30%
03/29/24,23:08:53,23:00:00,22,36.30%
03/29/24,23:09:53,23:00:00,22,36.30%
03/29/24,23:10:53,23:00:00,22,36.30%
03/29/24,23:11:53,23:00:00,21.9,36.30%
03/29/24,23:12:53,23:00:00,21.9,36.30%
03/29/24,23:13:53,23:00:00,21.9,36.30%
03/29/24,23:14:53,23:00:00,21.9,36.30%
03/29/24,23:15:53,23:00:00,21.9,36.30%
03/29/24,23:16:53,23:00:00,21.9,36.40%
03/29/24,23:17:53,23:00:00,21.9,36.40%
